311, 311, Plusle, 04ity, NULL, .4, 4.2, 04, NULL
312, 312, Minun, 04ity, NULL, .4, 4.2, 04, NULL
313, 313, Volbeat, 01, NULL, .7, 17.7, 01, 08
314, 314, Illumise, 01, NULL, .6, 17.7, 01, 08
315, 315, Roselia, 10, 14, .3, 2.0, 04, 07
316, 316, Gulpin, 14, NULL, .4, 10.3, 09, NULL
317, 317, Swalot, 14, NULL, 1.7, 80.0, 09, NULL
318, 318, Carvanha, 18, 02, .8, 20.8, 14, NULL
319, 319, Sharpedo, 18, 02, 1.8, 88.8, 14, NULL
320, 320, Wailmer, 18, NULL, 2.0, 130.0, 05, 14
321, 321, Wailord, 18, NULL, 14.5, 398.9, 05, 14
322, 322, Numel, 07, 11, .7, 24.0, 05, NULL
323, 323, Camerupt, 07, 11, 1.9, 220.0, 05, NULL
324, 324, Torkoal, 07, NULL, .5, 80.4, 05, NULL
325, 325, Spoink, 15, NULL, .7, 30.6, 05, NULL
326, 326, Grumpig, 15, NULL, .9, 71.5, 05, NULL
327, 327, Spinda, 13, NULL, 1.1, 5.0, 05, 08
328, 328, Trapinch, 11, NULL, .7, 15.0, 01, NULL
329, 329, Vibrava, 11, 03, 1.1, 15.3, 01, NULL
330, 330, Flygon, 11, 03, 2.0, 82.0, 01, NULL
331, 331, Cacnea, 10, NULL, .4, 51.3, 07, 08
332, 332, Cacturne, 10, 02, 1.3, 77.4, 07, 08
333, 333, Swablu, 13, 08, .4, 1.2, 06, 02
334, 334, Altatia, 03, 08, 1.1, 20.6, 06, 02
335, 335, Zangoose, 13, NULL, 1.3, 40.3, 05, NULL
336, 336, Seviper, 14, NULL, 2.7, 52.5, 05, 02
337, 337, Lunatone, 16, 15, 1.0, 168.0, 10, NULL
338, 338, Solrock, 16, 15, 1.2, 154.0, 10, NULL
339, 339, Barboach, 18, 11, .4, 1.9, 14, NULL
340, 340, Whiscash, 18, 11, .9, 23.6, 14, NULL
341, 341, Corphish, 18, NULL, .6, 11.5, 13, 15
342, 342, Crawdaunt, 18, 02, 1.1, 32.8, 13, 15
343, 343, Baltoy, 11, 15, .5, 21.5, 10, NULL
344, 344, Claydol, 11, 15, 1.5, 108.0, 10, NULL
345, 345, Lileep, 16, 10, 1.0, 23.8, 15, NULL
346, 346, Cradily, 16, 10, 1.5, 60.4, 15, NULL
347, 347, Anorith, 16, 01, .7, 12.5, 15, NULL
348, 348, Armaldo, 16, 01, 1.5, 68.2, 15, NULL
349, 349, Feebas, 18, NULL, .6, 7.4, 13, 02
350, 350, Milotic, 18, NULL, 6.2, 162.0, 13, 02
351, 351, Castform, 13, NULL, .3, .8, 04, 09
352, 352, Kecleon, 13, NULL, 1.0, 22.0, 05, NULL
353, 353, Shuppet, 09, NULL, .6, 2.3, 09, NULL
354, 354, Banette, 09, NULL, 1.1, 12.5, 09, NULL
355, 355, Duskull, 09, NULL, .8, 15.9, 09, NULL
356, 356, Dusclops, 09, NULL, 1.6, 30.6, 09, NULL
357, 357, Tropius, 10, 08, 2.0, 100.0, 11, 07
358, 358, Chimecho, 15, NULL, .6, 1.0, 09, NULL
359, 359, Absol, 02, NULL, 1.2, 47.0, 05, NULL
360, 360, Wynaut, 15, NULL, .6, 14.0, 16, NULL
361, 361, Snorunt, 12, NULL, .7, 16.8, 04, 10
362, 362, Glalie, 12, NULL, 1.5, 256.5, 04, 10
363, 363, Spheal, 12, 18, .8, 39.5, 13, 05
364, 364, Sealeo, 12, 18, 1.1, 87.6, 13, 05
365, 365, Walrein, 12, 18, 1.4, 150.6, 13, 05
366, 366, Clamperl, 18, NULL, .4, 52.5, 13, NULL
367, 367, Huntail, 18, NULL, 1.7, 27.0, 13, NULL
368, 368, Gorebyss, 18, NULL, 1.8, 22.6, 13, NULL
369, 369, Relicanth, 18, 16, 1.0, 23.4, 13, 14
370, 370, Luvdisc, 18, NULL, .6, 8.7, 14, 05
371, 371, Bagon, 03, NULL, .6, 42.1, 02, NULL
372, 372, Shelgon, 03, NULL, 1.1, 110.5, 02, NULL
373, 373, Salamence, 03, 08, 1.5, 102.6, 02, NULL
374, 374, Beldum, 17, 15, .6, 95.2, 10, NULL
375, 375, Metang, 17, 15, 1.2, 202.5, 10, NULL
376, 376, Metagross, 17, 15, 1.6, 550.0, 10, NULL
377, 377, Regirock, 16, NULL, 1.7, 230.0, 16, NULL
378, 378, Regice, 12, NULL, 1.8, 175.0, 16, NULL
379, 379, Registeel, 17, NULL, 1.9, 205.0, 16, NULL
380, 380, Latais, 03, 15, 1.4, 40.0, 16, NULL
381, 381, Latios, 03, 15, 2.0, 60.0, 16, NULL
382, 382, Kyogre, 18, NULL, 4.5, 352.0, 16, NULL
383, 383, Groudon, 11, NULL, 3.5, 950.0, 16, NULL
384, 384, Rayquaza, 03, 08, 7.0, 206.5, 16, NULL
385, 385, Jirachi, 17, 15, .3, 1.1, 16, NULL
386, 386, Deoxys, 15, NULL, 1.7, 60.8, 16, NULL
